Id,Vuosi,Kuukausi,Neljannes,PainoKk,PainoQ,VkonPv,RajaPiste,Hsatama,AsMaa,Alue,RajaAsDist,Kansal,Sukup,Ikaryhma,KestoPv,KestoYo,PkYot,Mk1Yot,Mk2Yot,Mk3Yot,MatKestoFlag,Kulkuvaline,KulkuvalineFlag,MatTyyp,MatTyypFlag,MatTark,OpKesto,MuutMaat,PkKunta,PkMaakunta,PkSuuralue,PkRyhma,Mk1Kunta,Mk1Maakunta,Mk1Suuralue,Mk1Ryhma,Mk2Kunta,Mk2Maakunta,Mk2Suuralue,Mk2Ryhma,Mk3Kunta,Mk3Maakunta,Mk3Suuralue,Mk3Ryhma,Majoitus,Pake,PakeA,PakePL,PakeMPS,PakePMM,SegLuonto,SegUrhei,SegHyvin,SegKult,SegKaupu,SegTapah,SegOstos,SegKierto,SegEiMit,Yli50kmSuom,Yli50Auto,Yli50Juna,Yli50Lento,Yli50Linja,Yli50Laiva,Yli50Taksi,EnsiVaraus,EnsiVarausKk,Seura,SeuraAlle7v,Seura8_15v,PalaaKesa,PalaaTalvi,EURYht,EURMaj,EURRav,EURPolt,EURLiik,EURKult,EURMuu,EURYhtPv,EURMajYo,EURRavPv,EURPoltPv,EURLiikPv,EURKultPv,EURMuuPv,EURMajYoFlag,EURRavPvFlag,EURPoltPvFlag,EURLiikPvFlag,EURKultPvFlag,EURMuuPvFlag,RahaEM,RahaKat,RahaKortti,CO2Matka,CO2Liik,CO2Viip,CO2Yht,PainoKkEURMaj,PainoKkEURRav,PainoKkEURPolt,PainoKkEURLiik,PainoKkEURKult,PainoKkEURMuu,PainoKkEURYht,PainoKkCO2,PainoKkYo,PainoKkPv,PainoQEURMaj,PainoQEURRav,PainoQEURPolt,PainoQEURLiik,PainoQEURKult,PainoQEURMuu,PainoQEURYht,PainoQCO2,PainoQYo,PainoQPv
2025042358,2025,4,2,420.93674699,432.4918239,7,6,1,EE,,82.281751739,,1,4,4,3,3,,,,,1,,1,,4,,2,638,01,2,1,,,,,,,,,,,,,5,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,2,,,5,5,305.6952149,,97.897435897,22.90734647,25.177777778,19.712654752,140,76.423803724,,24.474358974,5.7268366176,6.2944444444,4.9281636879,35,,i,i,i,i,,0,0,305.6952149,22.337517668,9.3195813642,39,70.657099033,,41208.628205,9642.5439054,10598.251874,8297.7807657,58931.144578,128678.34933,29.742169418,1262.810241,1683.746988,,42339.840606,9907.2400557,10889.183033,8525.5620075,60548.855346,132210.68105,30.558617632,1297.4754717,1729.9672956
2025042360,2025,4,2,420.93674699,432.4918239,7,6,1,EE,,82.281751739,,2,3,4,3,3,,,,,1,,1,,2,,2,092,01,1,1,,,,,,,,,,,,,9,,,,,,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,202504,0,3,,,1,1,325.92757121,,43.525576429,6.6723772894,12.923904393,12.805713101,250,81.481892803,,10.881394107,1.6680943223,3.2309760983,3.2014282752,62.5,,i,i,i,i,,0,,,20.620729097,1.8387527121,32.571428571,55.03091038,,18321.514553,2808.6487909,5440.1462736,5390.3952155,105234.18675,137194.89158,23.164532399,1262.810241,1683.746988,,18824.455936,2885.7486236,5589.4829828,5538.3662153,108122.95597,140961.00973,23.800418801,1297.4754717,1729.9672956
2025042368,2025,4,2,754.28137975,627.90991685,7,1,,US,141,8339.0189625,,1,2,108,107,107,,,,,2,,2,,7,,2,837,06,3,1,,,,,,,,,,,,,3,2,,,,,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,202401,12,1,,,2,3,2900,0,1000,100,100,200,1500,26.851851852,0,9.2592592593,0.9259259259,0.9259259259,1.8518518519,13.888888889,,,,,,,0,0,2900,5119.0266589,60.472635314,1718,6897.4992942,0,754281.37975,75428.137975,75428.137975,150856.27595,1131422.0696,2187416.0013,5202.6552844,80708.107633,81462.389012,0,627909.91685,62790.991685,62790.991685,125581.98337,941864.87527,1820938.7589,4331.0082083,67186.361102,67814.271019
2025042373,2025,4,2,534.2077918,773.6121034,7,1,,BG,,1963.1485665,,2,3,6,5,5,,,,,2,,1,,1,,2,091,01,1,1,,,,,,,,,,,,,3,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,202503,1,3,0,2,4,4,564.5737155,322.74475497,75,,15,76.828960525,75,94.09561925,64.548950995,12.5,,2.5,12.804826754,12.5,i,,,,i,,322.74475497,241.82896052,0,793.57545642,0.9394868018,50.285714286,844.8006575,172412.76287,40065.584385,,8013.116877,41042.629348,40065.584385,301599.67787,451.29909376,2671.038959,3205.2467508,249679.24876,58020.907755,,11604.181551,59435.813753,58020.907755,436761.05957,653.5480136,3868.060517,4641.6726204
2025042380,2025,4,2,775.516264,763.37635513,7,1,,GB,70,1833.1641724,,2,4,25,24,24,,,,,2,,1,,2,,2,398,07,3,1,,,,,,,,,,,,,4,,,,,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,202504,0,1,,,5,5,1333.5461709,,278.05277877,186.27042728,187.63426941,181.58869547,500,53.341846837,,11.122111151,7.4508170911,7.5053707763,7.2635478189,20,,i,i,i,i,,0,666.77308546,666.77308546,698.52498659,35.947915315,390,1124.4729019,,215634.45218,144455.74586,145513.42761,140824.9867,387758.132,1034186.7443,872.04702385,18612.390336,19387.9066,,212258.91679,142194.43984,143235.56468,138620.51648,381688.17756,1017997.6154,858.39602529,18321.032523,19084.408878
2025042383,2025,4,2,547.21574051,755.102231,7,1,,FR,88,2249.3303957,,1,2,2,1,1,,,,,2,,1,,1,,1,091,01,1,1,,,,,,,,,,,,,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,,,,,,,202412,4,2,,,5,5,471.16163351,68.645101363,62.516532145,90,100,100,50,235.58081675,68.645101363,31.258266072,45,50,50,25,i,i,,,,,68.645101363,0,402.51653214,2360.7841286,2.5834562335,19,2382.3675848,37563.679975,34210.030432,49249.416646,54721.574051,54721.574051,27360.787025,257827.06218,1303.6690421,547.21574051,1094.431481,51834.069186,47206.372897,67959.20079,75510.2231,75510.2231,37755.11155,355775.20062,1798.9310784,755.102231,1510.204462
2025042385,2025,4,2,2554.702333,2227.9726889,7,1,,AL,,2141.6291119,,1,1,28,27,10,5,5,7,,2,,1,,1,,2,853,02,2,1,853,02,2,1,853,02,2,1,091,01,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2,,,,,,,202503,0,1,,,4,5,286,54.571215424,100,0,30,30,71.428784576,10.214285714,2.0211561268,3.5714285714,0,1.0714285714,1.0714285714,2.5510280206,i,,,,,i,54.571215424,69.428635373,162.0001492,740.7341807,41.859932341,546,1328.594113,139413.21136,255470.2333,0,76641.06999,76641.06999,182479.2826,730644.86724,3394.1624802,68976.962991,71531.665324,121583.17756,222797.26889,0,66839.180667,66839.180667,159141.38124,637200.18902,2960.0713985,60155.2626,62383.235289
2025042386,2025,4,2,910.55640947,1022.2412534,7,1,,IT,100,1952.9358143,,1,3,11,10,10,,,,,2,,1,,1,,2,148,19,4,3,,,,,,,,,,,,,7,2,,,,,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,202412,4,2,,,4,5,2450,250,1000,200,500,200,300,222.72727273,25,90.909090909,18.181818182,45.454545455,18.181818182,27.272727273,,,,,,,250,220,1980,734.3333198,341.07199554,116,1191.4053153,227639.10237,910556.40947,182111.28189,455278.20473,182111.28189,273166.92284,2230863.2032,1084.8417462,9105.5640947,10016.120504,255560.31336,1022241.2534,204448.25069,511120.62672,204448.25069,306672.37603,2504491.0709,1217.9036629,10222.412534,11244.653788
2025042400,2025,4,2,346.85245902,432.01682243,7,5,2,SE,80,867.98853376,,1,4,1,0,0,,,,,1,,1,,1,,2,091,01,1,1,,,,,,,,,,,,,8,,,,,,0,0,0,0,1,0,0,0,0,2,,,,,,,202503,1,2,,,1,1,48.59967299,,3,,8.3076925854,10.576204547,26.715775858,48.59967299,,3,,8.3076925854,10.576204547,26.715775858,,,,i,i,i,0,,,192.29450962,1.7341129169,6,200.02862254,,1040.557377,,2881.543602,3668.382554,9266.4325509,16856.916084,69.380419602,0,346.85245902,,1296.0504673,,3589.0629525,4569.0982815,11541.664595,20995.876296,86.415729905,0,432.01682243
2025042405,2025,4,2,1126.3634229,930.6295148,7,1,,DE,66,1110.885562,,2,2,3,2,2,,,,,2,,1,,1,,2,091,01,1,1,,,,,,,,,,,,,1,2,,,,,0,1,0,1,1,0,0,0,0,2,,,,,,,202409,7,2,,,5,5,205,55,40,,20,30,60,68.333333333,27.5,13.333333333,,6.6666666667,10,20,,,,,,,55,0,150,332.68729093,2.5834562335,32,367.27074716,61949.988259,45054.536916,,22527.268458,33790.902687,67581.805374,230904.50169,413.68033591,2252.7268458,3379.0902687,51184.623314,37225.180592,,18612.590296,27918.885444,55837.770888,190779.05053,341.79299723,1861.2590296,2791.8885444
2025042408,2025,4,2,1495.2159345,918.13995259,7,1,,DE,57,1177.5607333,,1,2,10,9,9,,,,,2,,1,,,,2,091,01,1,1,,,,,,,,,,,,,4,,,,,,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,202502,2,1,,,3,3,337.13258425,,50,57.268366176,80.582581197,49.281636879,100,33.713258425,,5,5.7268366176,8.0582581197,4.9281636879,10,,,i,i,i,,0,134.8530337,202.27955055,439.28983183,4.4221585471,150,593.71199038,,74760.796727,85628.573651,120488.35945,73686.688742,149521.59345,504086.01202,887.72762853,13456.943411,14952.159345,,45906.997629,52580.375006,73986.087279,45247.439748,91813.995259,309534.89492,545.1106987,8263.2595733,9181.3995259
2025042412,2025,4,2,1126.3634229,930.6295148,7,1,,DK,,894.68432209,,1,3,3,2,2,,,,,2,,1,,1,,2,091,01,1,1,,,,,,,,,,,,,1,2,,,,,1,0,0,1,1,0,0,0,0,2,,,,,,,202502,2,1,,,5,5,486.21377536,200,91.290697602,,24.923077756,50,120,162.07125845,100,30.430232534,,8.3076925854,16.666666667,40,,i,,i,,,270,0,216.21377536,336.09752586,2.5834562335,46,384.68098209,225272.68458,102826.50263,,28072.443171,56318.171145,135163.61075,547653.41227,433.29058771,2252.7268458,3379.0902687,186125.90296,84957.817616,,23194.15176,46531.47574,111675.54178,452484.88985,357.99547572,1861.2590296,2791.8885444
2025042417,2025,4,2,1137.3209661,1466.8481071,7,1,,ES,112,2963.5146926,,2,1,245,244,237,4,3,,,2,,1,,3,2,1,905,15,2,1,305,17,4,2,148,19,4,3,,,,,5,,,,,,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,202403,5,3,,,3,1,3038,330,200,150,108,250,2000,12.4,1.3524590164,0.8163265306,0.612244898,0.4408163265,1.0204081633,8.1632653061,,,,,,,0,0,3038,549.6028447,335.97459316,2167.1428571,3052.720295,375315.91882,227464.19323,170598.14492,122830.66434,284330.24153,2274641.9323,3455181.0951,3471.9227952,277506.31574,278643.6367,484059.87533,293369.62141,220027.21606,158419.59556,366712.02677,2933696.2141,4456284.5493,4477.8769861,357910.93812,359377.78623
2025042418,2025,4,2,495.45118654,907.97191855,7,1,,GB,70,1833.1641724,,1,2,6,5,4,1,,,,2,,1,,2,,2,091,01,1,1,638,01,2,1,,,,,,,,,3,2,,,,,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,202503,1,1,,,5,2,619.96958199,400,0,0,10,10,199.96958199,103.32826367,80,0,0,1.6666666667,1.6666666667,33.328263666,,,,,,i,0,0,619.96958199,683.89399185,18.189323635,86,788.08331549,198180.47462,0,0,4954.5118654,4954.5118654,99075.16667,307164.66502,390.45681375,2477.2559327,2972.7071192,363188.76742,0,0,9079.7191855,9079.7191855,181566.76501,562914.9708,715.55751994,4539.8595927,5447.8315113
2025042419,2025,4,2,346.85245902,432.01682243,7,5,1,SE,84,397.2992275,,2,4,5,4,4,,,,,1,,1,,2,,2,091,01,1,1,,,,,,,,,,,,,4,,,,,,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,202504,0,1,,,5,5,80,0,0,0,0,0,80,16,0,0,0,0,0,16,,,,,,,0,0,80,89.739742448,2.968319013,70,162.70806146,0,0,0,0,0,27748.196721,27748.196721,56.435691219,1387.4098361,1734.2622951,0,0,0,0,0,34561.345794,34561.345794,70.292619696,1728.0672897,2160.0841121
2025042426,2025,4,2,2822.5533898,1322.3025451,7,1,,ES,115,2909.8730087,,2,3,5,4,4,,,,,2,,1,,2,,2,091,01,1,1,,,,,,,,,,,,,1,2,,,,,0,0,0,1,1,0,0,0,0,2,,,,,,,202503,1,2,,,2,1,1213.5333333,833.53333333,333.33333333,,10,20,16.666666667,242.70666667,208.38333333,66.666666667,,2,4,3.3333333333,,,,,,,500.2,71.333333333,642,1036.810941,2.5834562335,58,1097.3943973,2352692.3355,940851.12993,,28225.533898,56451.067796,47042.556497,3425262.6236,3097.4542759,11290.213559,14112.766949,1102183.2481,440767.51503,,13223.025451,26446.050902,22038.375751,1604658.2152,1451.0874045,5289.2101803,6611.5127254
2025042428,2025,4,2,2404.4862474,894.77103292,7,1,,AU,,15198.793098,,1,2,6,5,5,,,,,2,,1,,1,,1,091,01,1,1,,,,,,,,,,,,,1,2,,,,,0,0,1,1,1,0,0,0,0,2,,,,,,,202502,2,1,,,3,1,1132.0648976,560.42816712,336.25690027,0,11.208563342,224.17126685,0,188.67748293,112.08563342,56.042816712,0,1.8680938904,37.361877808,0,,,,,,,560.42816712,0,571.63673046,1148.6195936,2.5834562335,106,1257.2030498,1347541.8205,808525.09229,0,26950.83641,539016.72819,0,2722034.4774,3022.9274435,12022.431237,14426.917484,501454.88997,300872.93398,0,10029.097799,200581.95599,0,1012938.8777,1124.9088715,4473.8551646,5368.6261975
2025042435,2025,4,2,619.9557324,1128.9199461,7,1,,IT,,2219.4809231,,2,3,1,0,0,,,,,2,,1,,1,,1,091,01,1,1,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,202406,10,3,0,1,4,4,280.50934633,0,75,0,50,50,105.50934633,280.50934633,68.645101363,75,0,50,50,105.50934633,i,,,,,i,50,,,383.17003202,2.4882534912,6,391.65828552,0,46496.67993,0,30997.78662,30997.78662,65411.124079,173903.37725,242.81079925,0,619.9557324,0,84668.995956,0,56445.997304,56445.997304,119111.60557,316672.59614,442.15085057,0,1128.9199461
2025042436,2025,4,2,619.9557324,1128.9199461,7,1,,IT,100,1952.9358143,,2,2,3,2,2,,,,,2,,1,,1,,1,091,01,1,1,,,,,,,,,,,,,1,2,,,,,0,0,0,1,0,0,0,0,0,2,,,,,,,202501,3,1,,,3,2,580.14732757,150,70,,250,30,80.147327574,193.38244252,75,23.333333333,,83.333333333,10,26.715775858,,,,,,i,0,0,580.14732757,365.20565299,2.5834562335,46,413.78910922,92993.35986,43396.901268,,154988.9331,18598.671972,49687.795166,359665.66136,256.53093027,1239.9114648,1859.8671972,169337.99191,79024.396226,,282229.98652,33867.598382,90479.916724,654939.88977,467.13477887,2257.8398922,3386.7598382
2025042437,2025,4,2,495.45118654,907.97191855,7,1,,GB,70,1833.1641724,,2,2,11,10,10,,,,,2,,1,,2,,2,895,02,2,2,,,,,,,,,,,,,4,,,,,,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,202504,0,1,,,5,5,210,0,0,0,0,0,210,19.090909091,0,0,0,0,0,19.090909091,,,,,,,60,15,135,683.89399185,17.076958003,166,866.97094986,0,0,0,0,0,104044.74917,104044.74917,429.5417858,4954.5118654,5449.9630519,0,0,0,0,0,190674.1029,190674.1029,787.18527667,9079.7191855,9987.691104
2025042438,2025,4,2,303.34732361,707.05827017,7,1,,PL,,932.74923964,,2,4,16,15,15,0,,,,2,,1,,2,,2,091,01,1,1,XX,,,,,,,,,,,,4,,,,,,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,202502,2,1,,,1,1,479.38512673,,151,26.689509158,51.695617572,50,200,29.961570421,,9.4375,1.6680943223,3.2309760983,3.125,12.5,,,i,i,,,0,479.38512673,0,402.8383213,4.4221585471,246,653.26047985,,45805.445865,8096.1911713,15681.727233,15167.36618,60669.464721,145420.19517,198.16481818,4550.2098541,4853.5571777,,106765.7988,18871.038177,36551.813936,35352.913508,141411.65403,338953.21845,461.89322485,10605.874053,11312.932323
2025042441,2025,4,2,775.516264,763.37635513,7,1,,GB,74,1965.8393138,,1,3,13,12,8,3,1,,,2,,2,,6,,2,837,06,3,1,109,05,3,1,091,01,1,1,,,,,3,2,,,,,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,202412,4,1,,,2,4,718,458,200,0,45,15,0,55.230769231,38.166666667,15.384615385,0,3.4615384615,1.1538461538,0,,,,,,,350,0,368,748.53391227,18.072027813,198,964.60594009,355186.44891,155103.2528,0,34898.23188,11632.74396,0,556820.67755,748.06759489,9306.195168,10081.711432,349626.37065,152675.27103,0,34351.935981,11450.645327,0,548104.22298,736.35736668,9160.5162615,9923.8926167
2025042444,2025,4,2,831.30259636,1057.3265577,7,1,,NL,127,1525.6077769,,2,4,5,4,4,,,,,2,,1,,2,,2,091,01,1,1,,,,,,,,,,,,,1,2,,,,,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,202501,3,1,,,5,5,555.23261565,302.02230492,54.406970537,,16.154880491,16.007141376,166.64131833,111.04652313,75.50557623,10.881394107,,3.2309760983,3.2014282752,33.328263666,i,i,,i,i,i,0,333.13956939,222.09304626,581.16226709,2.8735684861,86,670.03583558,251071.92624,45228.655867,,13429.594096,13306.778186,138529.36059,461566.31498,557.00252977,3325.2103854,4156.5129818,319336.20401,57525.934873,,17080.98418,16924.77569,176194.29148,587062.19023,708.44668357,4229.3062308,5286.6327885
2025042446,2025,4,2,831.30259636,1057.3265577,7,1,,NL,125,1514.1282674,,,3,4,3,1,0,2,,,2,,1,,2,,2,091,01,1,1,XX,,,,091,01,1,1,,,,,4,,,,,,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,202503,1,1,,,,1,209.24062587,,43.525576429,6.6723772894,12.923904393,12.805713101,133.31305466,52.310156469,,10.881394107,1.6680943223,3.2309760983,3.2014282752,33.328263666,,i,i,i,i,i,0,0,209.24062587,571.77793913,3.3166189103,54,629.09455804,,36182.924694,5546.7645646,10743.675277,10645.422549,110823.48847,173942.27555,522.96793946,2493.9077891,3325.2103854,,46020.747898,7054.8817111,13664.787344,13539.820552,140955.43318,221235.67069,665.15838352,3171.9796731,4229.3062308
2025042448,2025,4,2,812.2306827,760.19155102,7,1,,GB,74,1965.8393138,,2,1,1,0,0,,,,,2,,2,,6,,2,091,01,1,1,,,,,,,,,,,,,8,,,,,,0,0,0,0,0,0,0,0,1,2,,,,,,,202503,1,1,,,1,1,49.013734115,,20,,8.1151938044,8.9236725861,11.974867725,49.013734115,,20,,8.1151938044,8.9236725861,11.974867725,,,,i,i,i,0,,,148.73502146,2.5834562335,6,157.31847769,,16244.613654,,6591.409404,7248.0806768,9726.3549874,39810.458722,127.77889454,0,812.2306827,,15203.83102,,6169.101765,6783.7005041,9103.1932691,37259.826559,119.59217756,0,760.19155102
2025042449,2025,4,2,812.2306827,760.19155102,7,1,,SE,83,410.27876276,,2,3,2,1,1,,,,,2,,1,,1,,2,091,01,1,1,,,,,,,,,,,,,1,2,,,,,0,0,0,1,1,0,1,0,0,2,,,,,,,202504,0,1,,,4,1,176.12094711,91.120947111,50,0,15,20,0,88.060473556,91.120947111,25,0,7.5,10,0,,,,,,,91.120947111,0,85,159.81106878,2.5834562335,26,188.39452501,74011.229081,40611.534135,0,12183.460241,16244.613654,0,143050.83711,153.01981367,812.2306827,1624.4613654,69269.374115,38009.577551,0,11402.873265,15203.83102,0,133885.65595,143.21592617,760.19155102,1520.383102
2025042464,2025,4,2,742.01650909,574.88123494,1,1,,UA,,1152.65067,,1,3,8,7,7,,,,,2,,1,,1,,2,837,06,3,1,,,,,,,,,,,,,4,,,,,,0,0,0,1,0,0,0,0,0,2,,,,,,,,,1,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,142.17949251,28.706530674,118,288.88602318,0,0,0,0,0,0,0,214.35819844,5194.1155636,5936.1320727,0,0,0,0,0,0,0,166.07515376,4024.1686446,4599.0498795
2025042482,2025,4,2,812.2306827,760.19155102,1,1,,SE,86,461.56983891,,1,1,13,12,8,4,,,,2,,1,,2,,2,755,01,2,3,543,01,2,1,,,,,,,,,4,,,,,,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,202502,2,1,,,5,5,67,0,10,0,7,0,50,5.1538461538,0,0.7692307692,0,0.5384615385,0,3.8461538462,,,,,,,0,33.5,33.5,341.67720942,16.559652405,198,556.23686183,0,8122.306827,0,5685.6147789,0,40611.534135,54419.455741,451.79264603,9746.7681924,10558.998875,0,7601.9155102,0,5321.3408572,0,38009.577551,50932.833919,422.84656273,9122.2986123,9882.4901633
2025042484,2025,4,2,1126.3634229,930.6295148,1,1,,DK,,894.68432209,,2,3,12,11,11,,,,,2,,1,,2,,2,091,01,1,1,,,,,,,,,,,,,5,,,,,,1,0,0,0,1,0,1,0,0,2,,,,,,,202504,0,1,,,5,5,725,0,300,0,125,0,300,60.416666667,0,25,0,10.416666667,0,25,,,,,,,0,0,725,336.09752586,2.5834562335,182,520.68098209,0,337909.02687,0,140795.42786,0,337909.02687,816613.4816,586.47601323,12389.997652,13516.361075,0,279188.85444,0,116328.68935,0,279188.85444,674706.39823,484.56108973,10236.924663,11167.554178
202504249,2025,4,2,420.93674699,432.4918239,4,4,1,EE,,82.281751739,,1,3,27,26,26,,,,,1,,1,,4,,2,091,01,1,1,,,,,,,,,,,,,3,2,,,,,0,0,0,0,0,0,0,0,1,,,,,,,,,,1,,,,,5699.8749334,1493.2910846,660.80769231,154.62458868,169.95,133.06041957,3088.1411483,211.10647902,57.434272483,24.474358974,5.7268366176,6.2944444444,4.9281636879,114.37559809,i,i,i,i,i,i,0,,,26.343357668,2.968319013,422,451.31167668,628581.09144,278158.24038,65087.171361,71538.200151,56010.020169,1299912.0892,2399286.8127,189.97366906,10944.355422,11365.292169,645836.18477,285793.92409,66873.870376,73501.985472,57547.543551,1335595.7977,2465149.306,195.18861019,11244.787421,11677.279245
2025042492,2025,4,2,824.21645614,1036.0332791,1,1,,DE,61,1532.7731317,,1,3,8,7,7,,,,,2,,1,,2,,2,091,01,1,1,,,,,,,,,,,,,5,,,,,,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,202411,5,1,,,5,5,230,0,200,0,30,0,0,28.75,0,25,0,3.75,0,0,,,,,,,0,0,230,634.21067802,2.8735684861,118,755.08424651,0,164843.29123,0,24726.493684,0,0,189569.78491,622.35286174,5769.515193,6593.7316491,0,207206.65582,0,31080.998373,0,0,238287.65419,782.29240791,7252.2329537,8288.2662328
2025042494,2025,4,2,824.21645614,1036.0332791,1,1,,DE,52,1632.2993147,,2,3,6,5,3,2,,,,2,,1,,2,,2,837,06,3,1,049,01,1,1,,,,,,,,,4,,,,,,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,202503,1,1,,,5,5,450,0,150,0,75,0,225,75,0,25,0,12.5,0,37.5,,,,,,,25,42.5,382.5,631.78877011,27.574728033,86,745.36349814,0,123632.46842,0,61816.234211,0,185448.70263,370897.40526,614.34086097,4121.0822807,4945.2987368,0,155404.99187,0,77702.495933,0,233107.4878,466214.9756,772.2213891,5180.1663955,6216.1996746
2025042501,2025,4,2,346.85245902,432.01682243,1,6,2,SE,84,397.2992275,,2,2,4,3,3,,,,,1,,1,,1,,2,091,01,1,1,,,,,,,,,,,,,1,2,,,,,0,0,1,1,0,0,1,0,0,2,,,,,,,202503,1,3,1,0,4,4,343.33333333,216.66666667,50,0,10,16.666666667,50,85.833333333,72.222222222,12.5,0,2.5,4.1666666667,12.5,,,,,,,216.66666667,0,126.66666667,89.621269458,1.7341129169,36,127.35538237,75151.36612,17342.622951,0,3468.5245902,5780.8743169,17342.622951,119086.01093,44.173527546,1040.557377,1387.4098361,93603.64486,21600.841121,0,4320.1682243,7200.2803738,21600.841121,148325.7757,55.019667613,1296.0504673,1728.0672897
2025042511,2025,4,2,420.93674699,432.4918239,1,6,2,EE,,82.281751739,,1,3,8,7,7,,,,,1,,2,,5,,2,,,,,,,,,,,,,,,,,6,,,,,,0,0,0,0,0,0,0,0,1,2,,,,,,,202504,0,1,,,,,555.84857628,,271.50882791,,86.170263652,12.458054509,185.71143021,69.481072035,,33.938603489,,10.771282956,1.5572568136,23.213928776,,i,,i,i,i,0,0,555.84857628,26.343357668,0.85104,118,145.19439767,,114288.0428,,36272.230469,5244.0529386,78172.76531,233977.09152,61.117657435,2946.5572289,3367.4939759,,117425.34819,,37267.934493,5388.0067167,80318.675169,240399.96457,62.795389868,3027.4427673,3459.9345912
2025042514,2025,4,2,420.93674699,432.4918239,1,6,2,EE,,82.281751739,,1,2,4,3,3,,,,,1,,1,,4,,2,,,,,,,,,,,,,,,,,3,2,,,,,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,202504,0,2,,,,,775.5722422,172.30281745,86.691358025,,30.021483105,29.054191275,457.50239234,193.89306055,57.434272483,21.672839506,,7.5053707763,7.2635478189,114.37559809,i,i,,i,i,i,0,,,22.337517668,25.5312,39,86.868717668,72528.587474,36491.578239,,12637.145438,12229.976762,192579.56877,326466.85669,36.56623543,1262.810241,1683.746988,74519.559781,37493.303548,,12984.045984,12565.700177,197866.0441,335428.65359,37.570010144,1297.4754717,1729.9672956
2025042518,2025,4,2,420.93674699,432.4918239,1,6,2,EE,,82.281751739,,2,3,6,5,5,,,,,1,,2,,7,,2,092,01,1,1,,,,,,,,,,,,,6,,,,,,0,0,0,0,0,0,0,0,1,2,,,,,,,202504,0,1,,,,,80,0,40,0,20,0,20,13.333333333,0,6.6666666667,0,3.3333333333,0,3.3333333333,,,,,,,0,0,80,26.343357668,3.7597430913,86,116.10310076,0,16837.46988,0,8418.7349398,0,8418.7349398,33674.939759,48.872061549,2104.6837349,2525.6204819,0,17299.672956,0,8649.836478,0,8649.836478,34599.345912,50.213641808,2162.4591195,2594.9509434
202504252,2025,4,2,420.93674699,432.4918239,4,4,1,EE,,82.281751739,,,3,15,14,14,,,,,1,,2,,7,,2,853,02,2,1,,,,,,,,,,,,,6,,,,,,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,202501,2,1,,,,3,796.67568704,,400.54127393,111.20631656,161.56924435,23.358852204,100,53.111712469,,26.702751595,7.4137544374,10.771282956,1.5572568136,6.6666666667,,i,i,i,i,,0,0,796.67568704,26.343357668,60.405057146,230,316.74841481,,168602.54088,46810.825138,68010.432129,9832.59926,42093.674699,335350.07211,133.33104735,5893.1144578,6314.0512048,,173230.82611,48095.822678,69877.377174,10102.512594,43249.18239,344555.72095,136.99109964,6054.8855346,6487.3773585
2025042520,2025,4,2,420.93674699,432.4918239,1,6,2,EE,,82.281751739,,1,3,5,4,4,,,,i,1,,2,,9,,2,,,,,,,,,,,,,,,,,3,2,,,,,0,0,0,0,0,0,0,0,1,2,,,,,,,,,1,,,,,251.84132326,0,113.36632627,,53.856414782,7.7862840679,76.832298137,50.368264651,0,22.673265254,,10.771282956,1.5572568136,15.366459627,,i,,i,i,i,0,0,251.84132326,26.343357668,0.85104,70,97.194397668,0,47720.052598,,22670.144043,3277.5330867,32341.537641,106009.26737,40.91269358,1683.746988,2104.6837349,0,49030.009217,,23292.459058,3367.5041979,33229.340755,108919.31323,42.03578232,1729.9672956,2162.4591195
